Perf.,Cost,Query,Type
39976,960312,69,OFFLINE/THETA-0.25
69730,1542646,70,OFFLINE/THETA-0.25
31234,1515550,71,OFFLINE/THETA-0.25
33011,712266,73,OFFLINE/THETA-0.25
39860,2574716,74,OFFLINE/THETA-0.25
44767,2811488,75,OFFLINE/THETA-0.25
13916,344143,76,OFFLINE/THETA-0.25
23527,1029553,77,OFFLINE/THETA-0.25
49755,3205881,78,OFFLINE/THETA-0.25
18813,999990,79,OFFLINE/THETA-0.25
36954,2092514,80,OFFLINE/THETA-0.25
13619,293704,81,OFFLINE/THETA-0.25
10291,270431,82,OFFLINE/THETA-0.25
12589,432687,83,OFFLINE/THETA-0.25
7332,123327,84,OFFLINE/THETA-0.25
15815,175661,85,OFFLINE/THETA-0.25
11933,125889,86,OFFLINE/THETA-0.25
19889,782474,87,OFFLINE/THETA-0.25
20698,492231,89,OFFLINE/THETA-0.25
12223,115538,91,OFFLINE/THETA-0.25
8987,437159,92,OFFLINE/THETA-0.25
21678,479859,93,OFFLINE/THETA-0.25
19526,488983,94,OFFLINE/THETA-0.25
12782,837927,96,OFFLINE/THETA-0.25
17821,688549,97,OFFLINE/THETA-0.25
24378,776782,98,OFFLINE/THETA-0.25
26435,239837,99,OFFLINE/THETA-0.25
16391,98533,41,OFFLINE/THETA-0.25
24858,554399,42,OFFLINE/THETA-0.25
17667,669993,43,OFFLINE/THETA-0.25
21791,860929,44,OFFLINE/THETA-0.25
58119,514841,45,OFFLINE/THETA-0.25
26098,872979,46,OFFLINE/THETA-0.25
47392,1486483,47,OFFLINE/THETA-0.25
20548,427724,48,OFFLINE/THETA-0.25
33426,1055437,49,OFFLINE/THETA-0.25
62413,859552,50,OFFLINE/THETA-0.25
21784,739391,51,OFFLINE/THETA-0.25
14589,304164,52,OFFLINE/THETA-0.25
16832,680930,53,OFFLINE/THETA-0.25
36516,1187218,54,OFFLINE/THETA-0.25
14659,315151,55,OFFLINE/THETA-0.25
55254,916695,56,OFFLINE/THETA-0.25
35067,958931,57,OFFLINE/THETA-0.25
30637,1564277,58,OFFLINE/THETA-0.25
17120,443497,59,OFFLINE/THETA-0.25
27877,745184,60,OFFLINE/THETA-0.25
25556,1738389,61,OFFLINE/THETA-0.25
19430,314175,62,OFFLINE/THETA-0.25
52690,724138,68,OFFLINE/THETA-0.25
142044,5991513,14b,OFFLINE/THETA-0.25
18884,552427,15,OFFLINE/THETA-0.25
18934,417458,16,OFFLINE/THETA-0.25
38839,1204535,17,OFFLINE/THETA-0.25
30138,642894,18,OFFLINE/THETA-0.25
22512,506128,19,OFFLINE/THETA-0.25
18378,541013,20,OFFLINE/THETA-0.25
9249,133402,21,OFFLINE/THETA-0.25
9844,227487,22,OFFLINE/THETA-0.25
78883,4189784,23a,OFFLINE/THETA-0.25
114100,5499935,23b,OFFLINE/THETA-0.25
26965,865685,24a,OFFLINE/THETA-0.25
28812,954740,24b,OFFLINE/THETA-0.25
39328,1247820,25,OFFLINE/THETA-0.25
32047,421211,26,OFFLINE/THETA-0.25
15994,728979,27,OFFLINE/THETA-0.25
22239,1511619,28,OFFLINE/THETA-0.25
34872,1034619,29,OFFLINE/THETA-0.25
15188,421926,30,OFFLINE/THETA-0.25
22327,575081,31,OFFLINE/THETA-0.25
12530,159381,32,OFFLINE/THETA-0.25
28669,738743,33,OFFLINE/THETA-0.25
14319,660504,34,OFFLINE/THETA-0.25
21847,655217,35,OFFLINE/THETA-0.25
16865,735041,36,OFFLINE/THETA-0.25
6726,196628,37,OFFLINE/THETA-0.25
35689,946763,38,OFFLINE/THETA-0.25
25668,459340,39a,OFFLINE/THETA-0.25
25272,498524,39b,OFFLINE/THETA-0.25
19038,240654,40,OFFLINE/THETA-0.25
43991,2185124,31,OFFLINE/THETA-0.5
21532,149681,32,OFFLINE/THETA-0.5
27945,786624,33,OFFLINE/THETA-0.5
16550,216946,34,OFFLINE/THETA-0.5
29306,619872,35,OFFLINE/THETA-0.5
23164,479821,36,OFFLINE/THETA-0.5
10252,191932,37,OFFLINE/THETA-0.5
25043,622490,38,OFFLINE/THETA-0.5
26838,427165,39a,OFFLINE/THETA-0.5
25905,434357,39b,OFFLINE/THETA-0.5
24253,237374,40,OFFLINE/THETA-0.5
2135,992,41,OFFLINE/THETA-0.5
21170,273509,42,OFFLINE/THETA-0.5
11491,220670,43,OFFLINE/THETA-0.5
14546,318901,44,OFFLINE/THETA-0.5
21826,392729,45,OFFLINE/THETA-0.5
19303,261085,46,OFFLINE/THETA-0.5
43861,1092657,47,OFFLINE/THETA-0.5
29538,394380,48,OFFLINE/THETA-0.5
33411,831469,49,OFFLINE/THETA-0.5
73209,1419270,50,OFFLINE/THETA-0.5
36721,420474,51,OFFLINE/THETA-0.5
21826,342004,52,OFFLINE/THETA-0.5
19355,324198,53,OFFLINE/THETA-0.5
32902,905179,54,OFFLINE/THETA-0.5
22986,386465,55,OFFLINE/THETA-0.5
32555,458614,56,OFFLINE/THETA-0.5
45999,929336,57,OFFLINE/THETA-0.5
37347,1441131,58,OFFLINE/THETA-0.5
20120,485335,59,OFFLINE/THETA-0.5
33403,724887,60,OFFLINE/THETA-0.5
57641,639163,61,OFFLINE/THETA-0.5
24235,225702,62,OFFLINE/THETA-0.5
18623,290280,68,OFFLINE/THETA-0.5
38726,835043,69,OFFLINE/THETA-0.5
34907,1134712,70,OFFLINE/THETA-0.5
26807,679538,71,OFFLINE/THETA-0.5
16309,189560,73,OFFLINE/THETA-0.5
41488,2156402,74,OFFLINE/THETA-0.5
56135,1727385,75,OFFLINE/THETA-0.5
18767,277863,76,OFFLINE/THETA-0.5
149815,5216639,14b,OFFLINE/THETA-0.5
19565,411931,15,OFFLINE/THETA-0.5
21395,376120,16,OFFLINE/THETA-0.5
51813,976034,17,OFFLINE/THETA-0.5
44031,716150,18,OFFLINE/THETA-0.5
31302,550612,19,OFFLINE/THETA-0.5
22462,628800,20,OFFLINE/THETA-0.5
10195,121700,21,OFFLINE/THETA-0.5
9964,200077,22,OFFLINE/THETA-0.5
84632,4322081,23a,OFFLINE/THETA-0.5
73659,3676003,23b,OFFLINE/THETA-0.5
25293,500080,24a,OFFLINE/THETA-0.5
26200,491286,24b,OFFLINE/THETA-0.5
58528,1291537,25,OFFLINE/THETA-0.5
45942,394316,26,OFFLINE/THETA-0.5
19748,360767,27,OFFLINE/THETA-0.5
19156,1358085,28,OFFLINE/THETA-0.5
49227,911172,29,OFFLINE/THETA-0.5
14513,313682,30,OFFLINE/THETA-0.5
66870,1804636,77,OFFLINE/THETA-0.5
71470,3512445,78,OFFLINE/THETA-0.5
32788,619310,79,OFFLINE/THETA-0.5
41917,1187473,80,OFFLINE/THETA-0.5
15904,296024,81,OFFLINE/THETA-0.5
11837,261531,82,OFFLINE/THETA-0.5
17083,271445,83,OFFLINE/THETA-0.5
8115,115797,84,OFFLINE/THETA-0.5
16815,189255,85,OFFLINE/THETA-0.5
12144,122964,86,OFFLINE/THETA-0.5
25950,494371,87,OFFLINE/THETA-0.5
29638,462378,89,OFFLINE/THETA-0.5
13634,120573,91,OFFLINE/THETA-0.5
8628,196179,92,OFFLINE/THETA-0.5
26922,456509,93,OFFLINE/THETA-0.5
21206,420881,94,OFFLINE/THETA-0.5
12996,727974,96,OFFLINE/THETA-0.5
19306,559456,97,OFFLINE/THETA-0.5
31729,819135,98,OFFLINE/THETA-0.5
29081,234105,99,OFFLINE/THETA-0.5
76969,4828622,88,OFFLINE/THETA-0.5
13496,387385,90,OFFLINE/THETA-0.5
13946,324932,01,OFFLINE/THETA-0.5
12335,418813,02,OFFLINE/THETA-0.5
14342,215744,63,OFFLINE/THETA-0.5
52690,818881,64,OFFLINE/THETA-0.5
31496,941594,65,OFFLINE/THETA-0.5
37480,397520,66,OFFLINE/THETA-0.5
58857,1851345,67,OFFLINE/THETA-0.5
22545,316106,03,OFFLINE/THETA-0.5
128647,3925045,04,OFFLINE/THETA-0.5
27291,1869575,05,OFFLINE/THETA-0.5
28514,519323,06,OFFLINE/THETA-0.5
31492,688963,07,OFFLINE/THETA-0.5
20707,316894,08,OFFLINE/THETA-0.5
25628,2057865,09,OFFLINE/THETA-0.5
27344,487545,10,OFFLINE/THETA-0.5
90013,2756408,11,OFFLINE/THETA-0.5
16642,205494,12,OFFLINE/THETA-0.5
16611,287182,13,OFFLINE/THETA-0.5
110785,4468735,14a,OFFLINE/THETA-0.5
95058,2882209,77,OFFLINE/THETA-0.5
73160,3676788,78,OFFLINE/THETA-0.5
32028,574428,79,OFFLINE/THETA-0.5
37962,1207673,80,OFFLINE/THETA-0.5
16704,269086,81,OFFLINE/THETA-0.5
11007,287842,82,OFFLINE/THETA-0.5
16094,430329,83,OFFLINE/THETA-0.5
7142,111554,84,OFFLINE/THETA-0.5
17691,172016,85,OFFLINE/THETA-0.5
12346,123563,86,OFFLINE/THETA-0.5
19526,787635,87,OFFLINE/THETA-0.5
28736,430171,89,OFFLINE/THETA-0.5
12681,129737,91,OFFLINE/THETA-0.5
8403,197511,92,OFFLINE/THETA-0.5
29911,579943,93,OFFLINE/THETA-0.5
23390,501126,94,OFFLINE/THETA-0.5
14519,710918,96,OFFLINE/THETA-0.5
18721,540752,97,OFFLINE/THETA-0.5
33740,740240,98,OFFLINE/THETA-0.5
27940,197261,99,OFFLINE/THETA-0.5
54750,3044669,31,OFFLINE/THETA-0.5
52529,139340,32,OFFLINE/THETA-0.5
28892,757137,33,OFFLINE/THETA-0.5
17349,244484,34,OFFLINE/THETA-0.5
28920,581436,35,OFFLINE/THETA-0.5
27216,476928,36,OFFLINE/THETA-0.5
11629,205501,37,OFFLINE/THETA-0.5
27291,666033,38,OFFLINE/THETA-0.5
37214,446295,39a,OFFLINE/THETA-0.5
26757,428049,39b,OFFLINE/THETA-0.5
25021,251051,40,OFFLINE/THETA-0.5
2277,1109,41,OFFLINE/THETA-0.5
20471,347737,42,OFFLINE/THETA-0.5
11474,237121,43,OFFLINE/THETA-0.5
14566,358951,44,OFFLINE/THETA-0.5
24860,424968,45,OFFLINE/THETA-0.5
20110,289983,46,OFFLINE/THETA-0.5
50364,1093474,47,OFFLINE/THETA-0.5
28402,407619,48,OFFLINE/THETA-0.5
28546,680696,49,OFFLINE/THETA-0.5
84344,4710925,88,OFFLINE/THETA-0.5
14182,357381,90,OFFLINE/THETA-0.5
14266,319840,01,OFFLINE/THETA-0.5
16172,612682,02,OFFLINE/THETA-0.5
15515,230274,63,OFFLINE/THETA-0.5
82712,864767,64,OFFLINE/THETA-0.5
43695,967449,65,OFFLINE/THETA-0.5
35107,355802,66,OFFLINE/THETA-0.5
60253,1851215,67,OFFLINE/THETA-0.5
22490,350694,03,OFFLINE/THETA-0.5
97872,4812714,04,OFFLINE/THETA-0.5
53850,1528397,05,OFFLINE/THETA-0.5
28454,543628,06,OFFLINE/THETA-0.5
31440,694786,07,OFFLINE/THETA-0.5
15651,295728,08,OFFLINE/THETA-0.5
25883,2449779,09,OFFLINE/THETA-0.5
28207,524162,10,OFFLINE/THETA-0.5
54396,3398299,11,OFFLINE/THETA-0.5
16281,217571,12,OFFLINE/THETA-0.5
16977,269700,13,OFFLINE/THETA-0.5
112390,4034009,14a,OFFLINE/THETA-0.5
70619,1510619,50,OFFLINE/THETA-0.5
37444,463559,51,OFFLINE/THETA-0.5
26168,502095,52,OFFLINE/THETA-0.5
19621,358260,53,OFFLINE/THETA-0.5
38815,958595,54,OFFLINE/THETA-0.5
22978,357167,55,OFFLINE/THETA-0.5
46720,866487,56,OFFLINE/THETA-0.5
39543,789315,57,OFFLINE/THETA-0.5
35842,1216963,58,OFFLINE/THETA-0.5
35399,443435,59,OFFLINE/THETA-0.5
32967,683084,60,OFFLINE/THETA-0.5
59978,1293804,61,OFFLINE/THETA-0.5
21825,183739,62,OFFLINE/THETA-0.5
16431,263307,68,OFFLINE/THETA-0.5
26426,534693,69,OFFLINE/THETA-0.5
33423,1063639,70,OFFLINE/THETA-0.5
20760,626185,71,OFFLINE/THETA-0.5
13767,150257,73,OFFLINE/THETA-0.5
63353,1776574,74,OFFLINE/THETA-0.5
56739,2033440,75,OFFLINE/THETA-0.5
16510,306133,76,OFFLINE/THETA-0.5
137564,5246639,14b,OFFLINE/THETA-0.5
24829,461803,15,OFFLINE/THETA-0.5
24110,388843,16,OFFLINE/THETA-0.5
50569,1082114,17,OFFLINE/THETA-0.5
48258,801328,18,OFFLINE/THETA-0.5
35392,707188,19,OFFLINE/THETA-0.5
29142,713217,20,OFFLINE/THETA-0.5
9297,122125,21,OFFLINE/THETA-0.5
9947,213870,22,OFFLINE/THETA-0.5
64070,3191791,23a,OFFLINE/THETA-0.5
73537,3832962,23b,OFFLINE/THETA-0.5
45233,502540,24a,OFFLINE/THETA-0.5
53296,520418,24b,OFFLINE/THETA-0.5
47236,941071,25,OFFLINE/THETA-0.5
48662,432874,26,OFFLINE/THETA-0.5
21101,382328,27,OFFLINE/THETA-0.5
18778,1450252,28,OFFLINE/THETA-0.5
47712,769203,29,OFFLINE/THETA-0.5
16449,451407,30,OFFLINE/THETA-0.5
75656,4555644,88,OFFLINE/THETA-0.5
30118,573250,90,OFFLINE/THETA-0.5
15161,301172,01,OFFLINE/THETA-0.5
11195,380441,02,OFFLINE/THETA-0.5
14229,221229,63,OFFLINE/THETA-0.5
58451,910897,64,OFFLINE/THETA-0.5
33919,911359,65,OFFLINE/THETA-0.5
35900,375901,66,OFFLINE/THETA-0.5
59365,1861875,67,OFFLINE/THETA-0.5
21913,305541,03,OFFLINE/THETA-0.5
121919,5448853,04,OFFLINE/THETA-0.5
36882,1424025,05,OFFLINE/THETA-0.5
31663,559255,06,OFFLINE/THETA-0.5
29832,659496,07,OFFLINE/THETA-0.5
20101,302579,08,OFFLINE/THETA-0.5
25723,2112681,09,OFFLINE/THETA-0.5
25327,534750,10,OFFLINE/THETA-0.5
89649,2702417,11,OFFLINE/THETA-0.5
16867,211250,12,OFFLINE/THETA-0.5
16718,274733,13,OFFLINE/THETA-0.5
113333,3801243,14a,OFFLINE/THETA-0.5
16324,132561,41,OFFLINE/THETA-0.5
30015,520176,42,OFFLINE/THETA-0.5
15912,267794,43,OFFLINE/THETA-0.5
23971,558326,44,OFFLINE/THETA-0.5
26938,573692,45,OFFLINE/THETA-0.5
20590,293638,46,OFFLINE/THETA-0.5
51458,1359722,47,OFFLINE/THETA-0.5
28407,385116,48,OFFLINE/THETA-0.5
30197,641828,49,OFFLINE/THETA-0.5
37142,993841,50,OFFLINE/THETA-0.5
26698,551283,51,OFFLINE/THETA-0.5
21623,306462,52,OFFLINE/THETA-0.5
13932,220129,53,OFFLINE/THETA-0.5
32844,921803,54,OFFLINE/THETA-0.5
22934,408047,55,OFFLINE/THETA-0.5
29835,717019,56,OFFLINE/THETA-0.5
35878,716454,57,OFFLINE/THETA-0.5
37309,1313565,58,OFFLINE/THETA-0.5
29419,397543,59,OFFLINE/THETA-0.5
29219,746705,60,OFFLINE/THETA-0.5
26061,1218478,61,OFFLINE/THETA-0.5
21799,151682,62,OFFLINE/THETA-0.5
16470,241863,68,OFFLINE/THETA-0.5
71582,784455,69,OFFLINE/THETA-0.5
41369,1455744,70,OFFLINE/THETA-0.5
32021,864462,71,OFFLINE/THETA-0.5
14543,164762,73,OFFLINE/THETA-0.5
46809,2783442,74,OFFLINE/THETA-0.5
54268,1608526,75,OFFLINE/THETA-0.5
16092,242425,76,OFFLINE/THETA-0.5
35858,987823,77,OFFLINE/THETA-0.5
87923,2018905,78,OFFLINE/THETA-0.5
30153,581022,79,OFFLINE/THETA-0.5
36584,1091891,80,OFFLINE/THETA-0.5
16449,317199,81,OFFLINE/THETA-0.5
11933,289874,82,OFFLINE/THETA-0.5
14723,364175,83,OFFLINE/THETA-0.5
6747,95450,84,OFFLINE/THETA-0.5
18547,163762,85,OFFLINE/THETA-0.5
12149,135077,86,OFFLINE/THETA-0.5
23360,512988,87,OFFLINE/THETA-0.5
29630,400746,89,OFFLINE/THETA-0.5
12794,107962,91,OFFLINE/THETA-0.5
8980,199485,92,OFFLINE/THETA-0.5
26876,472028,93,OFFLINE/THETA-0.5
23072,453313,94,OFFLINE/THETA-0.5
16505,729421,96,OFFLINE/THETA-0.5
50728,588945,97,OFFLINE/THETA-0.5
35152,777787,98,OFFLINE/THETA-0.5
28982,187452,99,OFFLINE/THETA-0.5
146765,5286558,14b,OFFLINE/THETA-0.5
22121,412247,15,OFFLINE/THETA-0.5
23310,435256,16,OFFLINE/THETA-0.5
83623,1281870,17,OFFLINE/THETA-0.5
45400,697878,18,OFFLINE/THETA-0.5
31477,546114,19,OFFLINE/THETA-0.5
21613,519336,20,OFFLINE/THETA-0.5
9295,101420,21,OFFLINE/THETA-0.5
30487,121802,22,OFFLINE/THETA-0.5
98916,3404696,23a,OFFLINE/THETA-0.5
87203,4623813,23b,OFFLINE/THETA-0.5
25546,486785,24a,OFFLINE/THETA-0.5
25783,494506,24b,OFFLINE/THETA-0.5
49609,1046030,25,OFFLINE/THETA-0.5
45861,383988,26,OFFLINE/THETA-0.5
20955,355178,27,OFFLINE/THETA-0.5
30907,1403937,28,OFFLINE/THETA-0.5
47662,996540,29,OFFLINE/THETA-0.5
15498,297075,30,OFFLINE/THETA-0.5
24604,669080,31,OFFLINE/THETA-0.5
15997,121429,32,OFFLINE/THETA-0.5
30550,513450,33,OFFLINE/THETA-0.5
15721,199044,34,OFFLINE/THETA-0.5
26068,556625,35,OFFLINE/THETA-0.5
21106,454867,36,OFFLINE/THETA-0.5
9256,157244,37,OFFLINE/THETA-0.5
26206,489893,38,OFFLINE/THETA-0.5
25507,423966,39a,OFFLINE/THETA-0.5
25227,405737,39b,OFFLINE/THETA-0.5
19563,241455,40,OFFLINE/THETA-0.5
68620,951497,69,OFFLINE/THETA-0.5
42813,1402214,70,OFFLINE/THETA-0.5
29696,840187,71,OFFLINE/THETA-0.5
14525,170727,73,OFFLINE/THETA-0.5
42933,2599699,74,OFFLINE/THETA-0.5
56130,1981880,75,OFFLINE/THETA-0.5
17351,285060,76,OFFLINE/THETA-0.5
35065,890087,77,OFFLINE/THETA-0.5
97096,2701428,78,OFFLINE/THETA-0.5
30058,557536,79,OFFLINE/THETA-0.5
38359,1022791,80,OFFLINE/THETA-0.5
15097,217551,81,OFFLINE/THETA-0.5
11374,277027,82,OFFLINE/THETA-0.5
16914,244306,83,OFFLINE/THETA-0.5
5825,91754,84,OFFLINE/THETA-0.5
16407,151093,85,OFFLINE/THETA-0.5
13406,131596,86,OFFLINE/THETA-0.5
26900,645116,87,OFFLINE/THETA-0.5
28353,398979,89,OFFLINE/THETA-0.5
13684,115605,91,OFFLINE/THETA-0.5
11858,211325,92,OFFLINE/THETA-0.5
28791,517044,93,OFFLINE/THETA-0.5
19475,435411,94,OFFLINE/THETA-0.5
14560,760702,96,OFFLINE/THETA-0.5
19647,522632,97,OFFLINE/THETA-0.5
35838,879953,98,OFFLINE/THETA-0.5
29150,191957,99,OFFLINE/THETA-0.5
155994,5538317,14b,OFFLINE/THETA-0.5
19868,428231,15,OFFLINE/THETA-0.5
23668,368276,16,OFFLINE/THETA-0.5
50651,1109736,17,OFFLINE/THETA-0.5
45065,616278,18,OFFLINE/THETA-0.5
33429,589038,19,OFFLINE/THETA-0.5
23874,639037,20,OFFLINE/THETA-0.5
10651,125525,21,OFFLINE/THETA-0.5
10277,216518,22,OFFLINE/THETA-0.5
71264,3656956,23a,OFFLINE/THETA-0.5
93929,3941246,23b,OFFLINE/THETA-0.5
26427,566798,24a,OFFLINE/THETA-0.5
23411,493003,24b,OFFLINE/THETA-0.5
47598,941976,25,OFFLINE/THETA-0.5
47319,430286,26,OFFLINE/THETA-0.5
19818,363902,27,OFFLINE/THETA-0.5
20517,1427402,28,OFFLINE/THETA-0.5
47280,845538,29,OFFLINE/THETA-0.5
15430,251332,30,OFFLINE/THETA-0.5
25535,983098,31,OFFLINE/THETA-0.5
16124,132696,32,OFFLINE/THETA-0.5
33875,716474,33,OFFLINE/THETA-0.5
14310,247793,34,OFFLINE/THETA-0.5
26577,524833,35,OFFLINE/THETA-0.5
20683,427891,36,OFFLINE/THETA-0.5
9538,161286,37,OFFLINE/THETA-0.5
22408,562904,38,OFFLINE/THETA-0.5
25550,438802,39a,OFFLINE/THETA-0.5
25374,426656,39b,OFFLINE/THETA-0.5
23159,243836,40,OFFLINE/THETA-0.5
16159,135603,41,OFFLINE/THETA-0.5
31842,523618,42,OFFLINE/THETA-0.5
17040,333511,43,OFFLINE/THETA-0.5
18895,456818,44,OFFLINE/THETA-0.5
24910,474718,45,OFFLINE/THETA-0.5
27527,497604,46,OFFLINE/THETA-0.5
56105,1317462,47,OFFLINE/THETA-0.5
30457,379427,48,OFFLINE/THETA-0.5
31451,674484,49,OFFLINE/THETA-0.5
37931,978383,50,OFFLINE/THETA-0.5
33623,383859,51,OFFLINE/THETA-0.5
21260,354138,52,OFFLINE/THETA-0.5
13374,218322,53,OFFLINE/THETA-0.5
25466,647519,54,OFFLINE/THETA-0.5
20317,319345,55,OFFLINE/THETA-0.5
59016,789271,56,OFFLINE/THETA-0.5
47100,888654,57,OFFLINE/THETA-0.5
52420,1042319,58,OFFLINE/THETA-0.5
23557,462905,59,OFFLINE/THETA-0.5
31779,911855,60,OFFLINE/THETA-0.5
48385,795173,61,OFFLINE/THETA-0.5
24212,182236,62,OFFLINE/THETA-0.5
16627,264771,68,OFFLINE/THETA-0.5
77844,4949290,88,OFFLINE/THETA-0.5
15454,467648,90,OFFLINE/THETA-0.5
13970,296327,01,OFFLINE/THETA-0.5
18001,648236,02,OFFLINE/THETA-0.5
18248,252242,63,OFFLINE/THETA-0.5
56753,1069004,64,OFFLINE/THETA-0.5
47307,1024336,65,OFFLINE/THETA-0.5
45449,487861,66,OFFLINE/THETA-0.5
75402,2654456,67,OFFLINE/THETA-0.5
33272,503258,03,OFFLINE/THETA-0.5
94754,6649824,04,OFFLINE/THETA-0.5
30318,2149472,05,OFFLINE/THETA-0.5
33032,492774,06,OFFLINE/THETA-0.5
32233,641789,07,OFFLINE/THETA-0.5
19706,281833,08,OFFLINE/THETA-0.5
25468,2234401,09,OFFLINE/THETA-0.5
25691,435139,10,OFFLINE/THETA-0.5
91507,2657868,11,OFFLINE/THETA-0.5
17331,224596,12,OFFLINE/THETA-0.5
22013,284030,13,OFFLINE/THETA-0.5
109443,3861188,14a,OFFLINE/THETA-0.5
62372,989137,69,OFFLINE/THETA-0.5
40700,1369542,70,OFFLINE/THETA-0.5
29818,605731,71,OFFLINE/THETA-0.5
13676,227488,73,OFFLINE/THETA-0.5
40539,2644602,74,OFFLINE/THETA-0.5
61521,2487235,75,OFFLINE/THETA-0.5
20373,394374,76,OFFLINE/THETA-0.5
36935,923897,77,OFFLINE/THETA-0.5
71807,2764231,78,OFFLINE/THETA-0.5
31612,598827,79,OFFLINE/THETA-0.5
35998,1056666,80,OFFLINE/THETA-0.5
16945,236861,81,OFFLINE/THETA-0.5
16250,256333,82,OFFLINE/THETA-0.5
18073,515232,83,OFFLINE/THETA-0.5
36409,222632,84,OFFLINE/THETA-0.5
19302,200325,85,OFFLINE/THETA-0.5
12518,129526,86,OFFLINE/THETA-0.5
21103,584222,87,OFFLINE/THETA-0.5
28858,397426,89,OFFLINE/THETA-0.5
18174,114084,91,OFFLINE/THETA-0.5
8991,216531,92,OFFLINE/THETA-0.5
27237,479353,93,OFFLINE/THETA-0.5
18359,471995,94,OFFLINE/THETA-0.5
18915,737224,96,OFFLINE/THETA-0.5
26757,556674,97,OFFLINE/THETA-0.5
35861,824620,98,OFFLINE/THETA-0.5
30193,210640,99,OFFLINE/THETA-0.5
154115,5505740,14b,OFFLINE/THETA-0.5
22365,395788,15,OFFLINE/THETA-0.5
20997,361448,16,OFFLINE/THETA-0.5
65283,1711123,17,OFFLINE/THETA-0.5
43650,539010,18,OFFLINE/THETA-0.5
33247,635459,19,OFFLINE/THETA-0.5
25705,510799,20,OFFLINE/THETA-0.5
9386,112094,21,OFFLINE/THETA-0.5
9739,232054,22,OFFLINE/THETA-0.5
80035,3583960,23a,OFFLINE/THETA-0.5
85334,5067837,23b,OFFLINE/THETA-0.5
25977,497999,24a,OFFLINE/THETA-0.5
24047,500140,24b,OFFLINE/THETA-0.5
53871,956768,25,OFFLINE/THETA-0.5
47631,395835,26,OFFLINE/THETA-0.5
20285,372617,27,OFFLINE/THETA-0.5
20196,1447917,28,OFFLINE/THETA-0.5
45023,752670,29,OFFLINE/THETA-0.5
19213,332826,30,OFFLINE/THETA-0.5
25286,1288570,31,OFFLINE/THETA-0.5
12035,126111,32,OFFLINE/THETA-0.5
29095,827368,33,OFFLINE/THETA-0.5
12623,202328,34,OFFLINE/THETA-0.5
34447,746746,35,OFFLINE/THETA-0.5
21337,436204,36,OFFLINE/THETA-0.5
9404,166666,37,OFFLINE/THETA-0.5
25286,569361,38,OFFLINE/THETA-0.5
24597,429211,39a,OFFLINE/THETA-0.5
24904,420482,39b,OFFLINE/THETA-0.5
17947,236891,40,OFFLINE/THETA-0.5
17801,65626,41,OFFLINE/THETA-0.5
29588,530561,42,OFFLINE/THETA-0.5
15649,281798,43,OFFLINE/THETA-0.5
20019,528150,44,OFFLINE/THETA-0.5
25415,466121,45,OFFLINE/THETA-0.5
58913,534002,46,OFFLINE/THETA-0.5
60556,1434682,47,OFFLINE/THETA-0.5
29811,384223,48,OFFLINE/THETA-0.5
36324,784330,49,OFFLINE/THETA-0.5
52742,1245305,50,OFFLINE/THETA-0.5
27818,566091,51,OFFLINE/THETA-0.5
22487,386271,52,OFFLINE/THETA-0.5
13461,218890,53,OFFLINE/THETA-0.5
33483,960395,54,OFFLINE/THETA-0.5
22125,348203,55,OFFLINE/THETA-0.5
32327,723551,56,OFFLINE/THETA-0.5
42791,855440,57,OFFLINE/THETA-0.5
52712,1287452,58,OFFLINE/THETA-0.5
22591,495043,59,OFFLINE/THETA-0.5
36223,799439,60,OFFLINE/THETA-0.5
29199,1386923,61,OFFLINE/THETA-0.5
21116,166619,62,OFFLINE/THETA-0.5
17259,293398,68,OFFLINE/THETA-0.5
76434,4865614,88,OFFLINE/THETA-0.5
13220,350269,90,OFFLINE/THETA-0.5
15574,274110,01,OFFLINE/THETA-0.5
12518,448778,02,OFFLINE/THETA-0.5
14207,225185,63,OFFLINE/THETA-0.5
52339,1188025,64,OFFLINE/THETA-0.5
30553,1029707,65,OFFLINE/THETA-0.5
34825,368941,66,OFFLINE/THETA-0.5
62819,1979845,67,OFFLINE/THETA-0.5
21991,321281,03,OFFLINE/THETA-0.5
139818,4833858,04,OFFLINE/THETA-0.5
27588,1741426,05,OFFLINE/THETA-0.5
26617,497719,06,OFFLINE/THETA-0.5
31506,686028,07,OFFLINE/THETA-0.5
20214,275202,08,OFFLINE/THETA-0.5
26639,2435674,09,OFFLINE/THETA-0.5
28394,476565,10,OFFLINE/THETA-0.5
92654,3170937,11,OFFLINE/THETA-0.5
16485,214743,12,OFFLINE/THETA-0.5
16803,274870,13,OFFLINE/THETA-0.5
123581,4564587,14a,OFFLINE/THETA-0.5
84491,5816638,88,VANILLA
12051,1360768,90,VANILLA
12386,1411968,01,VANILLA
16948,1901056,02,VANILLA
10363,1205376,63,VANILLA
47914,5297792,64,VANILLA
24319,2971904,65,VANILLA
24781,2880896,66,VANILLA
40512,5044096,67,VANILLA
79458,9253531,03,VANILLA
95920,10448988,04,VANILLA
26387,3026688,05,VANILLA
16559,2001792,06,VANILLA
22628,2804608,07,VANILLA
9865,1139200,08,VANILLA
26195,2869760,09,VANILLA
14459,1648128,10,VANILLA
49706,5993856,11,VANILLA
18425,2277376,12,VANILLA
11203,1244032,13,VANILLA
124123,14700672,14a,VANILLA
165663,16333383,14b,VANILLA
13606,1343049,15,VANILLA
