,optimum,Availability,dataset,theta
687,0,0-shot,sqlstorm,0.0
688,35,0-shot,sqlstorm,0.0
689,35,0-shot,sqlstorm,0.0
690,0,0-shot,sqlstorm,0.0
691,31,0-shot,sqlstorm,0.0
692,8,0-shot,sqlstorm,0.0
693,0,0-shot,sqlstorm,0.0
694,2,0-shot,sqlstorm,0.0
695,53,0-shot,sqlstorm,0.0
696,53,0-shot,sqlstorm,0.0
697,37,0-shot,sqlstorm,0.0
698,25,0-shot,sqlstorm,0.0
699,36,0-shot,sqlstorm,0.0
700,8,0-shot,sqlstorm,0.0
701,0,0-shot,sqlstorm,0.0
702,53,0-shot,sqlstorm,0.0
703,0,0-shot,sqlstorm,0.0
704,0,0-shot,sqlstorm,0.0
705,0,0-shot,sqlstorm,0.0
706,14,0-shot,sqlstorm,0.0
707,0,0-shot,sqlstorm,0.0
708,25,0-shot,sqlstorm,0.0
709,35,0-shot,sqlstorm,0.0
710,36,0-shot,sqlstorm,0.0
711,41,0-shot,sqlstorm,0.0
712,0,0-shot,sqlstorm,0.0
713,0,0-shot,sqlstorm,0.0
714,8,0-shot,sqlstorm,0.0
715,0,0-shot,sqlstorm,0.0
716,14,0-shot,sqlstorm,0.0
717,0,0-shot,sqlstorm,0.0
718,8,0-shot,sqlstorm,0.0
719,0,0-shot,sqlstorm,0.0
720,53,0-shot,sqlstorm,0.0
721,25,0-shot,sqlstorm,0.0
722,7,0-shot,sqlstorm,0.0
723,31,0-shot,sqlstorm,0.0
724,0,0-shot,sqlstorm,0.0
725,41,0-shot,sqlstorm,0.0
726,25,0-shot,sqlstorm,0.0
727,8,0-shot,sqlstorm,0.0
728,53,0-shot,sqlstorm,0.0
729,8,0-shot,sqlstorm,0.0
730,0,0-shot,sqlstorm,0.0
731,0,0-shot,sqlstorm,0.0
732,0,0-shot,sqlstorm,0.0
733,0,0-shot,sqlstorm,0.0
734,0,0-shot,sqlstorm,0.0
735,53,0-shot,sqlstorm,0.0
736,2,0-shot,sqlstorm,0.0
737,0,0-shot,sqlstorm,0.0
738,0,0-shot,sqlstorm,0.0
739,35,0-shot,sqlstorm,0.0
740,0,0-shot,sqlstorm,0.0
741,0,0-shot,sqlstorm,0.0
742,53,0-shot,sqlstorm,0.0
743,8,0-shot,sqlstorm,0.0
744,53,0-shot,sqlstorm,0.0
745,0,0-shot,sqlstorm,0.0
746,2,0-shot,sqlstorm,0.0
747,35,0-shot,sqlstorm,0.0
748,31,0-shot,sqlstorm,0.0
749,35,0-shot,sqlstorm,0.0
750,34,0-shot,sqlstorm,0.0
751,0,0-shot,sqlstorm,0.0
752,16,0-shot,sqlstorm,0.0
753,14,0-shot,sqlstorm,0.0
754,8,0-shot,sqlstorm,0.0
755,0,0-shot,sqlstorm,0.0
756,2,0-shot,sqlstorm,0.0
757,8,0-shot,sqlstorm,0.0
758,25,0-shot,sqlstorm,0.0
759,41,0-shot,sqlstorm,0.0
760,41,0-shot,sqlstorm,0.0
761,35,0-shot,sqlstorm,0.0
762,35,0-shot,sqlstorm,0.0
763,14,0-shot,sqlstorm,0.0
764,8,0-shot,sqlstorm,0.0
765,0,0-shot,sqlstorm,0.0
766,0,0-shot,sqlstorm,0.0
767,25,0-shot,sqlstorm,0.0
768,0,0-shot,sqlstorm,0.0
769,41,0-shot,sqlstorm,0.0
770,41,0-shot,sqlstorm,0.0
771,35,0-shot,sqlstorm,0.0
772,3,0-shot,sqlstorm,0.0
773,0,0-shot,sqlstorm,0.0
774,0,0-shot,sqlstorm,0.0
775,0,0-shot,sqlstorm,0.0
776,0,0-shot,sqlstorm,0.0
777,0,0-shot,sqlstorm,0.0
778,0,0-shot,sqlstorm,0.0
779,0,0-shot,sqlstorm,0.0
780,53,0-shot,sqlstorm,0.0
781,0,0-shot,sqlstorm,0.0
782,13,0-shot,sqlstorm,0.0
783,0,0-shot,sqlstorm,0.0
784,8,0-shot,sqlstorm,0.0
785,0,0-shot,sqlstorm,0.0
786,2,0-shot,sqlstorm,0.0
787,0,0-shot,sqlstorm,0.0
788,36,0-shot,sqlstorm,0.0
789,35,0-shot,sqlstorm,0.0
790,34,0-shot,sqlstorm,0.0
791,21,0-shot,sqlstorm,0.0
792,8,0-shot,sqlstorm,0.0
793,53,0-shot,sqlstorm,0.0
794,0,0-shot,sqlstorm,0.0
795,8,0-shot,sqlstorm,0.0
796,8,0-shot,sqlstorm,0.0
797,53,0-shot,sqlstorm,0.0
798,34,0-shot,sqlstorm,0.0
799,0,0-shot,sqlstorm,0.0
800,35,0-shot,sqlstorm,0.0
801,32,0-shot,sqlstorm,0.0
802,0,0-shot,sqlstorm,0.0
803,53,0-shot,sqlstorm,0.0
804,41,0-shot,sqlstorm,0.0
805,0,0-shot,sqlstorm,0.0
806,50,0-shot,sqlstorm,0.0
807,35,0-shot,sqlstorm,0.0
808,8,0-shot,sqlstorm,0.0
809,0,0-shot,sqlstorm,0.0
810,53,0-shot,sqlstorm,0.0
811,53,0-shot,sqlstorm,0.0
812,0,0-shot,sqlstorm,0.0
813,8,0-shot,sqlstorm,0.0
814,0,0-shot,sqlstorm,0.0
815,25,0-shot,sqlstorm,0.0
816,25,0-shot,sqlstorm,0.0
817,41,0-shot,sqlstorm,0.0
818,8,0-shot,sqlstorm,0.0
819,0,0-shot,sqlstorm,0.0
820,2,0-shot,sqlstorm,0.0
821,0,0-shot,sqlstorm,0.0
822,36,0-shot,sqlstorm,0.0
823,35,0-shot,sqlstorm,0.0
824,34,0-shot,sqlstorm,0.0
825,21,0-shot,sqlstorm,0.0
826,8,0-shot,sqlstorm,0.0
827,53,0-shot,sqlstorm,0.0
828,0,0-shot,sqlstorm,0.0
829,8,0-shot,sqlstorm,0.0
830,8,0-shot,sqlstorm,0.0
831,53,0-shot,sqlstorm,0.0
832,34,0-shot,sqlstorm,0.0
833,0,0-shot,sqlstorm,0.0
834,35,0-shot,sqlstorm,0.0
835,8,0-shot,sqlstorm,0.0
836,53,0-shot,sqlstorm,0.0
837,8,0-shot,sqlstorm,0.0
838,0,0-shot,sqlstorm,0.0
839,53,0-shot,sqlstorm,0.0
840,0,0-shot,sqlstorm,0.0
841,32,0-shot,sqlstorm,0.0
842,35,0-shot,sqlstorm,0.0
843,34,0-shot,sqlstorm,0.0
844,53,0-shot,sqlstorm,0.0
845,31,0-shot,sqlstorm,0.0
846,0,0-shot,sqlstorm,0.0
847,0,0-shot,sqlstorm,0.0
848,34,0-shot,sqlstorm,0.0
849,2,0-shot,sqlstorm,0.0
850,2,0-shot,sqlstorm,0.0
851,8,0-shot,sqlstorm,0.0
852,53,0-shot,sqlstorm,0.0
853,53,0-shot,sqlstorm,0.0
854,0,0-shot,sqlstorm,0.0
855,8,0-shot,sqlstorm,0.0
856,36,0-shot,sqlstorm,0.0
857,35,0-shot,sqlstorm,0.0
858,35,0-shot,sqlstorm,0.0
859,16,0-shot,sqlstorm,0.0
860,0,0-shot,sqlstorm,0.0
861,0,0-shot,sqlstorm,0.0
862,8,0-shot,sqlstorm,0.0
863,53,0-shot,sqlstorm,0.0
864,14,0-shot,sqlstorm,0.0
865,0,0-shot,sqlstorm,0.0
866,41,0-shot,sqlstorm,0.0
867,34,0-shot,sqlstorm,0.0
868,8,0-shot,sqlstorm,0.0
869,2,0-shot,sqlstorm,0.0
870,0,0-shot,sqlstorm,0.0
871,53,0-shot,sqlstorm,0.0
872,53,0-shot,sqlstorm,0.0
873,34,0-shot,sqlstorm,0.0
874,25,0-shot,sqlstorm,0.0
875,35,0-shot,sqlstorm,0.0
876,8,0-shot,sqlstorm,0.0
877,0,0-shot,sqlstorm,0.0
878,53,0-shot,sqlstorm,0.0
879,8,0-shot,sqlstorm,0.0
880,53,0-shot,sqlstorm,0.0
881,25,0-shot,sqlstorm,0.0
882,35,0-shot,sqlstorm,0.0
883,35,0-shot,sqlstorm,0.0
884,34,0-shot,sqlstorm,0.0
885,35,0-shot,sqlstorm,0.0
886,0,0-shot,sqlstorm,0.0
887,25,0-shot,sqlstorm,0.0
888,0,0-shot,sqlstorm,0.0
889,0,0-shot,sqlstorm,0.0
890,0,0-shot,sqlstorm,0.0
891,32,0-shot,sqlstorm,0.0
892,0,0-shot,sqlstorm,0.0
893,53,0-shot,sqlstorm,0.0
894,8,0-shot,sqlstorm,0.0
895,0,0-shot,sqlstorm,0.0
896,0,0-shot,sqlstorm,0.0
897,41,0-shot,sqlstorm,0.0
898,41,0-shot,sqlstorm,0.0
899,34,0-shot,sqlstorm,0.0
900,8,0-shot,sqlstorm,0.0
901,53,0-shot,sqlstorm,0.0
902,0,0-shot,sqlstorm,0.0
903,0,0-shot,sqlstorm,0.0
904,0,0-shot,sqlstorm,0.0
905,2,0-shot,sqlstorm,0.0
906,0,0-shot,sqlstorm,0.0
907,35,0-shot,sqlstorm,0.0
908,0,0-shot,sqlstorm,0.0
909,0,0-shot,sqlstorm,0.0
910,53,0-shot,sqlstorm,0.0
911,0,0-shot,sqlstorm,0.0
912,0,0-shot,sqlstorm,0.0
913,35,0-shot,sqlstorm,0.0
914,8,0-shot,sqlstorm,0.0
915,8,0-shot,sqlstorm,0.0
916,42,0-shot,sqlstorm,0.0
917,0,0-shot,sqlstorm,0.0
918,0,0-shot,sqlstorm,0.0
919,53,0-shot,sqlstorm,0.0
920,35,0-shot,sqlstorm,0.0
921,2,0-shot,sqlstorm,0.0
922,8,0-shot,sqlstorm,0.0
923,53,0-shot,sqlstorm,0.0
924,8,0-shot,sqlstorm,0.0
925,0,0-shot,sqlstorm,0.0
926,0,0-shot,sqlstorm,0.0
927,53,0-shot,sqlstorm,0.0
928,0,0-shot,sqlstorm,0.0
929,35,0-shot,sqlstorm,0.0
930,27,0-shot,sqlstorm,0.0
931,41,0-shot,sqlstorm,0.0
932,31,0-shot,sqlstorm,0.0
933,3,0-shot,sqlstorm,0.0
934,53,0-shot,sqlstorm,0.0
935,8,0-shot,sqlstorm,0.0
936,0,0-shot,sqlstorm,0.0
937,0,0-shot,sqlstorm,0.0
938,14,0-shot,sqlstorm,0.0
939,0,0-shot,sqlstorm,0.0
940,41,0-shot,sqlstorm,0.0
941,41,0-shot,sqlstorm,0.0
942,0,0-shot,sqlstorm,0.0
943,53,0-shot,sqlstorm,0.0
944,0,0-shot,sqlstorm,0.0
945,42,0-shot,sqlstorm,0.0
946,41,0-shot,sqlstorm,0.0
947,35,0-shot,sqlstorm,0.0
948,8,0-shot,sqlstorm,0.0
949,0,0-shot,sqlstorm,0.0
950,53,0-shot,sqlstorm,0.0
951,53,0-shot,sqlstorm,0.0
952,36,0-shot,sqlstorm,0.0
953,35,0-shot,sqlstorm,0.0
954,0,0-shot,sqlstorm,0.0
955,8,0-shot,sqlstorm,0.0
956,53,0-shot,sqlstorm,0.0
957,35,0-shot,sqlstorm,0.0
958,35,0-shot,sqlstorm,0.0
959,0,0-shot,sqlstorm,0.0
960,2,0-shot,sqlstorm,0.0
961,8,0-shot,sqlstorm,0.0
962,8,0-shot,sqlstorm,0.0
963,0,0-shot,sqlstorm,0.0
964,53,0-shot,sqlstorm,0.0
965,0,0-shot,sqlstorm,0.0
966,25,0-shot,sqlstorm,0.0
967,36,0-shot,sqlstorm,0.0
968,0,0-shot,sqlstorm,0.0
969,35,0-shot,sqlstorm,0.0
970,25,0-shot,sqlstorm,0.0
971,14,0-shot,sqlstorm,0.0
972,8,0-shot,sqlstorm,0.0
973,0,0-shot,sqlstorm,0.0
974,0,0-shot,sqlstorm,0.0
975,0,0-shot,sqlstorm,0.0
976,53,0-shot,sqlstorm,0.0
977,2,0-shot,sqlstorm,0.0
978,25,0-shot,sqlstorm,0.0
979,0,0-shot,sqlstorm,0.0
980,8,0-shot,sqlstorm,0.0
981,0,0-shot,sqlstorm,0.0
982,8,0-shot,sqlstorm,0.0
983,53,0-shot,sqlstorm,0.0
984,0,0-shot,sqlstorm,0.0
985,0,0-shot,sqlstorm,0.0
986,53,0-shot,sqlstorm,0.0
987,2,0-shot,sqlstorm,0.0
988,34,0-shot,sqlstorm,0.0
989,35,0-shot,sqlstorm,0.0
990,0,0-shot,sqlstorm,0.0
991,0,0-shot,sqlstorm,0.0
992,34,0-shot,sqlstorm,0.0
993,0,0-shot,sqlstorm,0.0
994,0,0-shot,sqlstorm,0.0
995,0,0-shot,sqlstorm,0.0
996,53,0-shot,sqlstorm,0.0
997,53,0-shot,sqlstorm,0.0
998,36,0-shot,sqlstorm,0.0
999,41,0-shot,sqlstorm,0.0
1000,2,0-shot,sqlstorm,0.0
1001,8,0-shot,sqlstorm,0.0
1002,53,0-shot,sqlstorm,0.0
1003,42,0-shot,sqlstorm,0.0
1004,0,0-shot,sqlstorm,0.0
1005,53,0-shot,sqlstorm,0.0
1006,0,0-shot,sqlstorm,0.0
1007,0,0-shot,sqlstorm,0.0
1008,0,0-shot,sqlstorm,0.0
1009,41,0-shot,sqlstorm,0.0
1010,25,0-shot,sqlstorm,0.0
1011,0,0-shot,sqlstorm,0.0
1012,0,0-shot,sqlstorm,0.0
1013,53,0-shot,sqlstorm,0.0
1014,0,0-shot,sqlstorm,0.0
1015,53,0-shot,sqlstorm,0.0
1016,33,0-shot,sqlstorm,0.0
1017,0,0-shot,sqlstorm,0.0
1018,0,0-shot,sqlstorm,0.0
1019,0,0-shot,sqlstorm,0.0
1020,14,0-shot,sqlstorm,0.0
1021,53,0-shot,sqlstorm,0.0
1022,53,0-shot,sqlstorm,0.0
1023,35,0-shot,sqlstorm,0.0
1024,32,0-shot,sqlstorm,0.0
1025,8,0-shot,sqlstorm,0.0
1026,0,0-shot,sqlstorm,0.0
1027,0,0-shot,sqlstorm,0.0
1028,0,0-shot,sqlstorm,0.0
1029,53,0-shot,sqlstorm,0.0
1030,35,0-shot,sqlstorm,0.0
1031,0,0-shot,sqlstorm,0.0
1032,0,0-shot,sqlstorm,0.0
1033,0,0-shot,sqlstorm,0.0
1034,8,0-shot,sqlstorm,0.0
1035,53,0-shot,sqlstorm,0.0
1036,0,0-shot,sqlstorm,0.0
1037,14,0-shot,sqlstorm,0.0
1038,0,0-shot,sqlstorm,0.0
1039,34,0-shot,sqlstorm,0.0
1040,0,0-shot,sqlstorm,0.0
1041,8,0-shot,sqlstorm,0.0
1042,53,0-shot,sqlstorm,0.0
1043,0,0-shot,sqlstorm,0.0
1044,53,0-shot,sqlstorm,0.0
1045,0,0-shot,sqlstorm,0.0
1046,35,0-shot,sqlstorm,0.0
1047,35,0-shot,sqlstorm,0.0
1048,0,0-shot,sqlstorm,0.0
1049,31,0-shot,sqlstorm,0.0
1050,8,0-shot,sqlstorm,0.0
1051,0,0-shot,sqlstorm,0.0
1052,2,0-shot,sqlstorm,0.0
1053,53,0-shot,sqlstorm,0.0
1054,53,0-shot,sqlstorm,0.0
1055,37,0-shot,sqlstorm,0.0
1056,25,0-shot,sqlstorm,0.0
1057,36,0-shot,sqlstorm,0.0
1058,8,0-shot,sqlstorm,0.0
1059,0,0-shot,sqlstorm,0.0
1060,53,0-shot,sqlstorm,0.0
1061,0,0-shot,sqlstorm,0.0
1062,0,0-shot,sqlstorm,0.0
1063,0,0-shot,sqlstorm,0.0
1064,14,0-shot,sqlstorm,0.0
1065,0,0-shot,sqlstorm,0.0
1066,25,0-shot,sqlstorm,0.0
1067,34,0-shot,sqlstorm,0.0
1068,41,0-shot,sqlstorm,0.0
1069,36,0-shot,sqlstorm,0.0
1070,0,0-shot,sqlstorm,0.0
1071,0,0-shot,sqlstorm,0.0
1072,8,0-shot,sqlstorm,0.0
1073,0,0-shot,sqlstorm,0.0
1074,14,0-shot,sqlstorm,0.0
1075,0,0-shot,sqlstorm,0.0
1076,8,0-shot,sqlstorm,0.0
1077,0,0-shot,sqlstorm,0.0
1078,53,0-shot,sqlstorm,0.0
1079,7,0-shot,sqlstorm,0.0
1080,25,0-shot,sqlstorm,0.0
1081,31,0-shot,sqlstorm,0.0
1082,0,0-shot,sqlstorm,0.0
1083,41,0-shot,sqlstorm,0.0
1084,25,0-shot,sqlstorm,0.0
1085,8,0-shot,sqlstorm,0.0
1086,53,0-shot,sqlstorm,0.0
1087,8,0-shot,sqlstorm,0.0
1088,0,0-shot,sqlstorm,0.0
1089,0,0-shot,sqlstorm,0.0
1090,0,0-shot,sqlstorm,0.0
1091,0,0-shot,sqlstorm,0.0
1092,0,0-shot,sqlstorm,0.0
1093,53,0-shot,sqlstorm,0.0
1094,2,0-shot,sqlstorm,0.0
1095,0,0-shot,sqlstorm,0.0
1096,0,0-shot,sqlstorm,0.0
1097,36,0-shot,sqlstorm,0.0
1098,0,0-shot,sqlstorm,0.0
1099,0,0-shot,sqlstorm,0.0
1100,53,0-shot,sqlstorm,0.0
1101,8,0-shot,sqlstorm,0.0
1102,53,0-shot,sqlstorm,0.0
1103,0,0-shot,sqlstorm,0.0
1104,2,0-shot,sqlstorm,0.0
1105,35,0-shot,sqlstorm,0.0
1106,31,0-shot,sqlstorm,0.0
1107,35,0-shot,sqlstorm,0.0
1108,35,0-shot,sqlstorm,0.0
1109,0,0-shot,sqlstorm,0.0
1110,16,0-shot,sqlstorm,0.0
1111,14,0-shot,sqlstorm,0.0
1112,8,0-shot,sqlstorm,0.0
1113,0,0-shot,sqlstorm,0.0
1114,2,0-shot,sqlstorm,0.0
1115,8,0-shot,sqlstorm,0.0
1116,25,0-shot,sqlstorm,0.0
1117,41,0-shot,sqlstorm,0.0
1118,41,0-shot,sqlstorm,0.0
1119,34,0-shot,sqlstorm,0.0
1120,35,0-shot,sqlstorm,0.0
1121,14,0-shot,sqlstorm,0.0
1122,8,0-shot,sqlstorm,0.0
1123,0,0-shot,sqlstorm,0.0
1124,0,0-shot,sqlstorm,0.0
1125,25,0-shot,sqlstorm,0.0
1126,0,0-shot,sqlstorm,0.0
1127,41,0-shot,sqlstorm,0.0
1128,41,0-shot,sqlstorm,0.0
1129,35,0-shot,sqlstorm,0.0
1130,3,0-shot,sqlstorm,0.0
1131,0,0-shot,sqlstorm,0.0
1132,32,0-shot,sqlstorm,0.0
1133,53,0-shot,sqlstorm,0.0
1134,53,0-shot,sqlstorm,0.0
1135,34,0-shot,sqlstorm,0.0
1136,34,0-shot,sqlstorm,0.0
1137,35,0-shot,sqlstorm,0.0
1138,31,0-shot,sqlstorm,0.0
1139,35,0-shot,sqlstorm,0.0
1140,53,0-shot,sqlstorm,0.0
1141,53,0-shot,sqlstorm,0.0
1142,53,0-shot,sqlstorm,0.0
1143,35,0-shot,sqlstorm,0.0
1144,35,0-shot,sqlstorm,0.0
1145,35,0-shot,sqlstorm,0.0
1146,33,0-shot,sqlstorm,0.0
1147,0,0-shot,sqlstorm,0.0
1148,8,0-shot,sqlstorm,0.0
1149,0,0-shot,sqlstorm,0.0
1150,53,0-shot,sqlstorm,0.0
1151,0,0-shot,sqlstorm,0.0
1152,53,0-shot,sqlstorm,0.0
1153,0,0-shot,sqlstorm,0.0
1154,8,0-shot,sqlstorm,0.0
1155,0,0-shot,sqlstorm,0.0
1156,0,0-shot,sqlstorm,0.0
1157,0,0-shot,sqlstorm,0.0
1158,0,0-shot,sqlstorm,0.0
1159,53,0-shot,sqlstorm,0.0
1160,53,0-shot,sqlstorm,0.0
1161,8,0-shot,sqlstorm,0.0
1162,14,0-shot,sqlstorm,0.0
1163,53,0-shot,sqlstorm,0.0
1164,8,0-shot,sqlstorm,0.0
1165,53,0-shot,sqlstorm,0.0
1166,42,0-shot,sqlstorm,0.0
1167,41,0-shot,sqlstorm,0.0
1168,0,0-shot,sqlstorm,0.0
1169,35,0-shot,sqlstorm,0.0
1170,53,0-shot,sqlstorm,0.0
1171,8,0-shot,sqlstorm,0.0
1172,2,0-shot,sqlstorm,0.0
1173,0,0-shot,sqlstorm,0.0
1174,0,0-shot,sqlstorm,0.0
1175,35,0-shot,sqlstorm,0.0
1176,41,0-shot,sqlstorm,0.0
1177,35,0-shot,sqlstorm,0.0
1178,35,0-shot,sqlstorm,0.0
1179,0,0-shot,sqlstorm,0.0
1180,8,0-shot,sqlstorm,0.0
1181,0,0-shot,sqlstorm,0.0
1182,0,0-shot,sqlstorm,0.0
1183,0,0-shot,sqlstorm,0.0
1184,53,0-shot,sqlstorm,0.0
1185,14,0-shot,sqlstorm,0.0
1186,0,0-shot,sqlstorm,0.0
1187,36,0-shot,sqlstorm,0.0
1188,25,0-shot,sqlstorm,0.0
1189,41,0-shot,sqlstorm,0.0
1190,0,0-shot,sqlstorm,0.0
1191,8,0-shot,sqlstorm,0.0
1192,0,0-shot,sqlstorm,0.0
1193,2,0-shot,sqlstorm,0.0
1194,0,0-shot,sqlstorm,0.0
1195,53,0-shot,sqlstorm,0.0
1196,31,0-shot,sqlstorm,0.0
1197,25,0-shot,sqlstorm,0.0
1198,35,0-shot,sqlstorm,0.0
1199,0,0-shot,sqlstorm,0.0
1200,0,0-shot,sqlstorm,0.0
1201,0,0-shot,sqlstorm,0.0
1202,0,0-shot,sqlstorm,0.0
1203,0,0-shot,sqlstorm,0.0
1204,0,0-shot,sqlstorm,0.0
1205,14,0-shot,sqlstorm,0.0
1206,53,0-shot,sqlstorm,0.0
1207,0,0-shot,sqlstorm,0.0
1208,0,0-shot,sqlstorm,0.0
1209,0,0-shot,sqlstorm,0.0
1210,14,0-shot,sqlstorm,0.0
1211,0,0-shot,sqlstorm,0.0
1212,34,0-shot,sqlstorm,0.0
1213,0,0-shot,sqlstorm,0.0
1214,0,0-shot,sqlstorm,0.0
1215,0,0-shot,sqlstorm,0.0
1216,53,0-shot,sqlstorm,0.0
1217,13,0-shot,sqlstorm,0.0
1218,8,0-shot,sqlstorm,0.0
1219,8,0-shot,sqlstorm,0.0
1220,0,0-shot,sqlstorm,0.0
1221,0,0-shot,sqlstorm,0.0
1222,53,0-shot,sqlstorm,0.0
1223,53,0-shot,sqlstorm,0.0
1224,0,0-shot,sqlstorm,0.0
1225,25,0-shot,sqlstorm,0.0
1226,34,0-shot,sqlstorm,0.0
1227,41,0-shot,sqlstorm,0.0
1228,6,0-shot,sqlstorm,0.0
1229,2,0-shot,sqlstorm,0.0
1230,2,0-shot,sqlstorm,0.0
1231,1,0-shot,sqlstorm,0.0
1232,0,0-shot,sqlstorm,0.0
1233,8,0-shot,sqlstorm,0.0
1234,8,0-shot,sqlstorm,0.0
1235,53,0-shot,sqlstorm,0.0
1236,0,0-shot,sqlstorm,0.0
1237,8,0-shot,sqlstorm,0.0
1238,53,0-shot,sqlstorm,0.0
1239,35,0-shot,sqlstorm,0.0
1240,34,0-shot,sqlstorm,0.0
1241,0,0-shot,sqlstorm,0.0
1242,8,0-shot,sqlstorm,0.0
1243,0,0-shot,sqlstorm,0.0
1244,53,0-shot,sqlstorm,0.0
1245,25,0-shot,sqlstorm,0.0
1246,36,0-shot,sqlstorm,0.0
1247,0,0-shot,sqlstorm,0.0
1248,8,0-shot,sqlstorm,0.0
1249,0,0-shot,sqlstorm,0.0
1250,2,0-shot,sqlstorm,0.0
1251,53,0-shot,sqlstorm,0.0
1252,42,0-shot,sqlstorm,0.0
1253,36,0-shot,sqlstorm,0.0
1254,36,0-shot,sqlstorm,0.0
1255,35,0-shot,sqlstorm,0.0
1256,0,0-shot,sqlstorm,0.0
1257,8,0-shot,sqlstorm,0.0
1258,53,0-shot,sqlstorm,0.0
1259,53,0-shot,sqlstorm,0.0
1260,33,0-shot,sqlstorm,0.0
1261,0,0-shot,sqlstorm,0.0
1262,35,0-shot,sqlstorm,0.0
1263,35,0-shot,sqlstorm,0.0
1264,0,0-shot,sqlstorm,0.0
1265,35,0-shot,sqlstorm,0.0
1266,35,0-shot,sqlstorm,0.0
1267,0,0-shot,sqlstorm,0.0
1268,0,0-shot,sqlstorm,0.0
1269,8,0-shot,sqlstorm,0.0
1270,8,0-shot,sqlstorm,0.0
1271,0,0-shot,sqlstorm,0.0
1272,0,0-shot,sqlstorm,0.0
1273,53,0-shot,sqlstorm,0.0
1274,8,0-shot,sqlstorm,0.0
1275,35,0-shot,sqlstorm,0.0
1276,8,0-shot,sqlstorm,0.0
1277,0,0-shot,sqlstorm,0.0
1278,53,0-shot,sqlstorm,0.0
1279,0,0-shot,sqlstorm,0.0
1280,8,0-shot,sqlstorm,0.0
1281,0,0-shot,sqlstorm,0.0
1282,41,0-shot,sqlstorm,0.0
1283,8,0-shot,sqlstorm,0.0
1284,0,0-shot,sqlstorm,0.0
1285,0,0-shot,sqlstorm,0.0
1286,0,0-shot,sqlstorm,0.0
1287,13,0-shot,sqlstorm,0.0
1288,53,0-shot,sqlstorm,0.0
1289,0,0-shot,sqlstorm,0.0
1290,8,0-shot,sqlstorm,0.0
1291,0,0-shot,sqlstorm,0.0
1292,0,0-shot,sqlstorm,0.0
1293,0,0-shot,sqlstorm,0.0
1294,41,0-shot,sqlstorm,0.0
1295,41,0-shot,sqlstorm,0.0
1296,41,0-shot,sqlstorm,0.0
1297,33,0-shot,sqlstorm,0.0
1298,0,0-shot,sqlstorm,0.0
1299,0,0-shot,sqlstorm,0.0
1300,8,0-shot,sqlstorm,0.0
1301,53,0-shot,sqlstorm,0.0
1302,42,0-shot,sqlstorm,0.0
1303,35,0-shot,sqlstorm,0.0
1304,35,0-shot,sqlstorm,0.0
1305,8,0-shot,sqlstorm,0.0
1306,0,0-shot,sqlstorm,0.0
1307,53,0-shot,sqlstorm,0.0
1308,0,0-shot,sqlstorm,0.0
1309,33,0-shot,sqlstorm,0.0
1310,41,0-shot,sqlstorm,0.0
1311,41,0-shot,sqlstorm,0.0
1312,0,0-shot,sqlstorm,0.0
1313,8,0-shot,sqlstorm,0.0
1314,2,0-shot,sqlstorm,0.0
1315,14,0-shot,sqlstorm,0.0
1316,25,0-shot,sqlstorm,0.0
1317,41,0-shot,sqlstorm,0.0
1318,3,0-shot,sqlstorm,0.0
1319,8,0-shot,sqlstorm,0.0
1320,14,0-shot,sqlstorm,0.0
1321,0,0-shot,sqlstorm,0.0
1322,41,0-shot,sqlstorm,0.0
1323,41,0-shot,sqlstorm,0.0
1324,8,0-shot,sqlstorm,0.0
1325,14,0-shot,sqlstorm,0.0
1326,0,0-shot,sqlstorm,0.0
1327,41,0-shot,sqlstorm,0.0
1328,41,0-shot,sqlstorm,0.0
1329,8,0-shot,sqlstorm,0.0
1330,14,0-shot,sqlstorm,0.0
1331,0,0-shot,sqlstorm,0.0
1332,41,0-shot,sqlstorm,0.0
1333,41,0-shot,sqlstorm,0.0
1334,8,0-shot,sqlstorm,0.0
1335,14,0-shot,sqlstorm,0.0
1336,0,0-shot,sqlstorm,0.0
1337,41,0-shot,sqlstorm,0.0
1338,41,0-shot,sqlstorm,0.0
1339,14,0-shot,sqlstorm,0.0
1340,0,0-shot,sqlstorm,0.0
1341,0,0-shot,sqlstorm,0.0
1342,41,0-shot,sqlstorm,0.0
1343,41,0-shot,sqlstorm,0.0
1344,8,0-shot,sqlstorm,0.0
1345,8,0-shot,sqlstorm,0.0
1346,14,0-shot,sqlstorm,0.0
1347,0,0-shot,sqlstorm,0.0
1348,41,0-shot,sqlstorm,0.0
1349,41,0-shot,sqlstorm,0.0
1350,0,0-shot,sqlstorm,0.0
1351,8,0-shot,sqlstorm,0.0
1352,14,0-shot,sqlstorm,0.0
1353,0,0-shot,sqlstorm,0.0
1354,41,0-shot,sqlstorm,0.0
1355,41,0-shot,sqlstorm,0.0
1356,25,0-shot,sqlstorm,0.0
1357,2,0-shot,sqlstorm,0.0
1358,8,0-shot,sqlstorm,0.0
1359,25,0-shot,sqlstorm,0.0
1360,25,0-shot,sqlstorm,0.0
1361,0,0-shot,sqlstorm,0.0
1362,8,0-shot,sqlstorm,0.0
1363,14,0-shot,sqlstorm,0.0
1364,0,0-shot,sqlstorm,0.0
1365,41,0-shot,sqlstorm,0.0
1366,41,0-shot,sqlstorm,0.0
