Perf.,Cost,Query,Type
5643,159786,27657,OFFLINE/THETA-0.0
9183,194445,28943,OFFLINE/THETA-0.0
20382,790013,29145,OFFLINE/THETA-0.0
5469,112435,29345,OFFLINE/THETA-0.0
6619,52461,29509,OFFLINE/THETA-0.0
15361,450018,29583,OFFLINE/THETA-0.0
26570,1387079,3,OFFLINE/THETA-0.0
12382,245299,25,OFFLINE/THETA-0.0
16698,459734,29,OFFLINE/THETA-0.0
17222,850843,283,OFFLINE/THETA-0.0
15996,777235,531,OFFLINE/THETA-0.0
7935,136236,25,OFFLINE/THETA-0.0
12012,330616,29,OFFLINE/THETA-0.0
52070,1020392,296,OFFLINE/THETA-0.0
12716,537984,355,OFFLINE/THETA-0.0
12906,577391,377,OFFLINE/THETA-0.0
12528,471638,387,OFFLINE/THETA-0.0
18034,842742,406,OFFLINE/THETA-0.0
20895,465417,423,OFFLINE/THETA-0.0
9765,290353,429,OFFLINE/THETA-0.0
28816,990309,523,OFFLINE/THETA-0.0
9713,405818,557,OFFLINE/THETA-0.0
15258,473147,657,OFFLINE/THETA-0.0
32162,1270706,641,OFFLINE/THETA-0.0
14279,747376,726,OFFLINE/THETA-0.0
30128,455000,749,OFFLINE/THETA-0.0
13701,501885,832,OFFLINE/THETA-0.0
17179,342832,843,OFFLINE/THETA-0.0
5574,108865,1065,OFFLINE/THETA-0.0
11726,372267,1142,OFFLINE/THETA-0.0
15468,657610,1204,OFFLINE/THETA-0.0
17783,1026755,1223,OFFLINE/THETA-0.0
10686,403799,1282,OFFLINE/THETA-0.0
85465,3100128,1296,OFFLINE/THETA-0.0
6230,152641,1501,OFFLINE/THETA-0.0
7911,326211,1517,OFFLINE/THETA-0.0
10643,562719,1645,OFFLINE/THETA-0.0
6989,347216,1650,OFFLINE/THETA-0.0
17220,934737,2026,OFFLINE/THETA-0.0
21481,830487,2107,OFFLINE/THETA-0.0
11316,480463,2057,OFFLINE/THETA-0.0
2992,48576,2103,OFFLINE/THETA-0.0
16832,474721,2112,OFFLINE/THETA-0.0
32726,1203263,2179,OFFLINE/THETA-0.0
38399,945031,3020,OFFLINE/THETA-0.0
32163,695558,25456,OFFLINE/THETA-0.0
7490,70471,25686,OFFLINE/THETA-0.0
11885,329109,25906,OFFLINE/THETA-0.0
18442,477088,26209,OFFLINE/THETA-0.0
14915,466812,27434,OFFLINE/THETA-0.0
16080,320521,27479,OFFLINE/THETA-0.0
6027,163934,27657,OFFLINE/THETA-0.0
11871,174189,28943,OFFLINE/THETA-0.0
18850,866912,29145,OFFLINE/THETA-0.0
5651,87172,29345,OFFLINE/THETA-0.0
6544,62284,29509,OFFLINE/THETA-0.0
12824,398135,29583,OFFLINE/THETA-0.0
30296,1695187,3046,OFFLINE/THETA-0.0
175082,1351092,3053,OFFLINE/THETA-0.0
3988,66428,3066,OFFLINE/THETA-0.0
7648,164223,3100,OFFLINE/THETA-0.0
90076,3831015,3158,OFFLINE/THETA-0.0
28066,1077152,3177,OFFLINE/THETA-0.0
21115,657304,3196,OFFLINE/THETA-0.0
10969,308710,3201,OFFLINE/THETA-0.0
9251,626617,3279,OFFLINE/THETA-0.0
17398,853938,3349,OFFLINE/THETA-0.0
12025,477664,3383,OFFLINE/THETA-0.0
8003,250523,3384,OFFLINE/THETA-0.0
13609,444416,3387,OFFLINE/THETA-0.0
16239,664578,3407,OFFLINE/THETA-0.0
4739,83971,4667,OFFLINE/THETA-0.0
642,0,5165,OFFLINE/THETA-0.0
5383,191824,5222,OFFLINE/THETA-0.0
2040,1268,5520,OFFLINE/THETA-0.0
21988,815230,7618,OFFLINE/THETA-0.0
14261,525139,9055,OFFLINE/THETA-0.0
11885,466729,9635,OFFLINE/THETA-0.0
10352,347127,10053,OFFLINE/THETA-0.0
17169,646925,10152,OFFLINE/THETA-0.0
18292,716305,10182,OFFLINE/THETA-0.0
21178,829329,10371,OFFLINE/THETA-0.0
21882,854670,11037,OFFLINE/THETA-0.0
19131,717989,11062,OFFLINE/THETA-0.0
402,7503,11842,OFFLINE/THETA-0.0
17000,656466,11896,OFFLINE/THETA-0.0
22346,849677,12302,OFFLINE/THETA-0.0
2900,35844,12363,OFFLINE/THETA-0.0
17155,671583,13154,OFFLINE/THETA-0.0
6330,228564,13206,OFFLINE/THETA-0.0
11309,326752,13218,OFFLINE/THETA-0.0
21769,881680,13768,OFFLINE/THETA-0.0
17270,665133,14206,OFFLINE/THETA-0.0
8918,347044,14658,OFFLINE/THETA-0.0
17421,694199,14757,OFFLINE/THETA-0.0
17033,676701,16000,OFFLINE/THETA-0.0
16156,386004,20676,OFFLINE/THETA-0.0
18617,1033340,22052,OFFLINE/THETA-0.0
5648,190634,22740,OFFLINE/THETA-0.0
14608,735409,22931,OFFLINE/THETA-0.0
24241,986469,23239,OFFLINE/THETA-0.0
3592,18350,25216,OFFLINE/THETA-0.0
24584,1044877,3,OFFLINE/THETA-0.25
14641,324296,25,OFFLINE/THETA-0.25
15937,390356,29,OFFLINE/THETA-0.25
14684,582741,283,OFFLINE/THETA-0.25
14083,526160,531,OFFLINE/THETA-0.25
6985,128844,25,OFFLINE/THETA-0.25
14420,349303,29,OFFLINE/THETA-0.25
52773,1031293,296,OFFLINE/THETA-0.25
15477,472936,355,OFFLINE/THETA-0.25
20313,376168,377,OFFLINE/THETA-0.25
12854,440168,387,OFFLINE/THETA-0.25
16341,596172,406,OFFLINE/THETA-0.25
19274,340581,423,OFFLINE/THETA-0.25
9981,210969,429,OFFLINE/THETA-0.25
35130,974205,523,OFFLINE/THETA-0.25
9484,296050,557,OFFLINE/THETA-0.25
13071,386655,657,OFFLINE/THETA-0.25
32189,1060340,641,OFFLINE/THETA-0.25
8994,306575,726,OFFLINE/THETA-0.25
30161,348608,749,OFFLINE/THETA-0.25
10875,363449,832,OFFLINE/THETA-0.25
12160,190614,843,OFFLINE/THETA-0.25
4390,69458,1065,OFFLINE/THETA-0.25
15661,440344,1142,OFFLINE/THETA-0.25
16027,519644,1204,OFFLINE/THETA-0.25
18095,677264,1223,OFFLINE/THETA-0.25
10891,324787,1282,OFFLINE/THETA-0.25
83171,2818437,1296,OFFLINE/THETA-0.25
6182,102725,1501,OFFLINE/THETA-0.25
8469,205410,1517,OFFLINE/THETA-0.25
10279,396168,1645,OFFLINE/THETA-0.25
7346,292865,1650,OFFLINE/THETA-0.25
25622,740757,2026,OFFLINE/THETA-0.25
31528,655699,2107,OFFLINE/THETA-0.25
21954,301311,2057,OFFLINE/THETA-0.25
3437,49950,2103,OFFLINE/THETA-0.25
17186,438608,2112,OFFLINE/THETA-0.25
41388,922457,2179,OFFLINE/THETA-0.25
37574,744475,3020,OFFLINE/THETA-0.25
12505,738922,3046,OFFLINE/THETA-0.25
171378,829599,3053,OFFLINE/THETA-0.25
2361,13179,3066,OFFLINE/THETA-0.25
5172,120890,3100,OFFLINE/THETA-0.25
94752,2862270,3158,OFFLINE/THETA-0.25
25780,798048,3177,OFFLINE/THETA-0.25
31555,448585,3196,OFFLINE/THETA-0.25
7600,202616,3201,OFFLINE/THETA-0.25
6926,167267,3279,OFFLINE/THETA-0.25
22521,913739,3349,OFFLINE/THETA-0.25
13616,515898,3383,OFFLINE/THETA-0.25
6549,199326,3384,OFFLINE/THETA-0.25
13595,391202,3387,OFFLINE/THETA-0.25
18029,583641,3407,OFFLINE/THETA-0.25
4992,83828,4667,OFFLINE/THETA-0.25
573,0,5165,OFFLINE/THETA-0.25
5068,112668,5222,OFFLINE/THETA-0.25
1433,0,5520,OFFLINE/THETA-0.25
19650,595167,7618,OFFLINE/THETA-0.25
12995,427339,9055,OFFLINE/THETA-0.25
12201,362004,9635,OFFLINE/THETA-0.25
19418,251472,10053,OFFLINE/THETA-0.25
20399,547837,10152,OFFLINE/THETA-0.25
23696,662150,10182,OFFLINE/THETA-0.25
24003,664413,10371,OFFLINE/THETA-0.25
24444,698578,11037,OFFLINE/THETA-0.25
22481,597349,11062,OFFLINE/THETA-0.25
368,5312,11842,OFFLINE/THETA-0.25
21409,576696,11896,OFFLINE/THETA-0.25
23098,666970,12302,OFFLINE/THETA-0.25
3447,37828,12363,OFFLINE/THETA-0.25
20396,561671,13154,OFFLINE/THETA-0.25
6799,189624,13206,OFFLINE/THETA-0.25
11616,337298,13218,OFFLINE/THETA-0.25
24316,742248,13768,OFFLINE/THETA-0.25
19388,526540,14206,OFFLINE/THETA-0.25
9497,262096,14658,OFFLINE/THETA-0.25
18712,567452,14757,OFFLINE/THETA-0.25
18986,595702,16000,OFFLINE/THETA-0.25
21458,376335,20676,OFFLINE/THETA-0.25
18690,817266,22052,OFFLINE/THETA-0.25
5874,146618,22740,OFFLINE/THETA-0.25
17178,303130,22931,OFFLINE/THETA-0.25
29146,553398,23239,OFFLINE/THETA-0.25
3830,20863,25216,OFFLINE/THETA-0.25
13523,277793,25456,OFFLINE/THETA-0.25
3665,43753,25686,OFFLINE/THETA-0.25
5649,92749,25906,OFFLINE/THETA-0.25
8212,183176,26209,OFFLINE/THETA-0.25
5710,127928,27434,OFFLINE/THETA-0.25
12197,292057,27479,OFFLINE/THETA-0.25
5187,62961,27657,OFFLINE/THETA-0.25
7801,151485,28943,OFFLINE/THETA-0.25
19610,316518,29145,OFFLINE/THETA-0.25
4820,29144,29345,OFFLINE/THETA-0.25
5399,24528,29509,OFFLINE/THETA-0.25
7418,158882,29583,OFFLINE/THETA-0.25
26512,988253,3,OFFLINE/THETA-0.25
13157,244816,25,OFFLINE/THETA-0.25
17304,402377,29,OFFLINE/THETA-0.25
28524,640022,283,OFFLINE/THETA-0.25
20834,549438,531,OFFLINE/THETA-0.25
10302,173756,25,OFFLINE/THETA-0.25
15952,407457,29,OFFLINE/THETA-0.25
53729,939132,296,OFFLINE/THETA-0.25
18242,574244,355,OFFLINE/THETA-0.25
19725,391188,377,OFFLINE/THETA-0.25
16033,519297,387,OFFLINE/THETA-0.25
16549,611132,406,OFFLINE/THETA-0.25
19232,331952,423,OFFLINE/THETA-0.25
9200,206052,429,OFFLINE/THETA-0.25
34903,949021,523,OFFLINE/THETA-0.25
10604,326564,557,OFFLINE/THETA-0.25
18351,526386,657,OFFLINE/THETA-0.25
32709,1078341,641,OFFLINE/THETA-0.25
10009,314127,726,OFFLINE/THETA-0.25
30222,344483,749,OFFLINE/THETA-0.25
10435,347875,832,OFFLINE/THETA-0.25
12186,194207,843,OFFLINE/THETA-0.25
4452,59435,1065,OFFLINE/THETA-0.25
10206,306150,1142,OFFLINE/THETA-0.25
15915,530760,1204,OFFLINE/THETA-0.25
17375,651450,1223,OFFLINE/THETA-0.25
12347,396306,1282,OFFLINE/THETA-0.25
86482,2873172,1296,OFFLINE/THETA-0.25
5837,108091,1501,OFFLINE/THETA-0.25
7050,187693,1517,OFFLINE/THETA-0.25
10616,415338,1645,OFFLINE/THETA-0.25
7951,315633,1650,OFFLINE/THETA-0.25
25695,902218,2026,OFFLINE/THETA-0.25
31628,737459,2107,OFFLINE/THETA-0.25
11311,337946,2057,OFFLINE/THETA-0.25
3118,40412,2103,OFFLINE/THETA-0.25
16317,441026,2112,OFFLINE/THETA-0.25
40380,904986,2179,OFFLINE/THETA-0.25
37686,732513,3020,OFFLINE/THETA-0.25
14869,824224,3046,OFFLINE/THETA-0.25
177150,915456,3053,OFFLINE/THETA-0.25
2538,11810,3066,OFFLINE/THETA-0.25
5307,118396,3100,OFFLINE/THETA-0.25
96045,2943460,3158,OFFLINE/THETA-0.25
32944,662818,3177,OFFLINE/THETA-0.25
35479,430207,3196,OFFLINE/THETA-0.25
8064,214450,3201,OFFLINE/THETA-0.25
6329,136810,3279,OFFLINE/THETA-0.25
19913,965006,3349,OFFLINE/THETA-0.25
14242,481698,3383,OFFLINE/THETA-0.25
7341,183187,3384,OFFLINE/THETA-0.25
13194,367129,3387,OFFLINE/THETA-0.25
15758,513734,3407,OFFLINE/THETA-0.25
4648,82406,4667,OFFLINE/THETA-0.25
608,0,5165,OFFLINE/THETA-0.25
4928,121095,5222,OFFLINE/THETA-0.25
1356,3,5520,OFFLINE/THETA-0.25
47967,560246,7618,OFFLINE/THETA-0.25
17811,605859,9055,OFFLINE/THETA-0.25
12584,370540,9635,OFFLINE/THETA-0.25
18833,280803,10053,OFFLINE/THETA-0.25
19623,537972,10152,OFFLINE/THETA-0.25
20877,566676,10182,OFFLINE/THETA-0.25
24061,685739,10371,OFFLINE/THETA-0.25
27664,783048,11037,OFFLINE/THETA-0.25
22790,621585,11062,OFFLINE/THETA-0.25
493,2362,11842,OFFLINE/THETA-0.25
19822,540979,11896,OFFLINE/THETA-0.25
24003,692411,12302,OFFLINE/THETA-0.25
2831,34802,12363,OFFLINE/THETA-0.25
20346,546443,13154,OFFLINE/THETA-0.25
5635,138734,13206,OFFLINE/THETA-0.25
11557,323847,13218,OFFLINE/THETA-0.25
24329,736118,13768,OFFLINE/THETA-0.25
19738,544173,14206,OFFLINE/THETA-0.25
9865,251934,14658,OFFLINE/THETA-0.25
18200,537288,14757,OFFLINE/THETA-0.25
18469,553085,16000,OFFLINE/THETA-0.25
21783,356709,20676,OFFLINE/THETA-0.25
18772,857205,22052,OFFLINE/THETA-0.25
5924,110573,22740,OFFLINE/THETA-0.25
12826,501731,22931,OFFLINE/THETA-0.25
25697,735726,23239,OFFLINE/THETA-0.25
3295,18312,25216,OFFLINE/THETA-0.25
12750,366262,25456,OFFLINE/THETA-0.25
3927,53217,25686,OFFLINE/THETA-0.25
5335,137756,25906,OFFLINE/THETA-0.25
8067,223660,26209,OFFLINE/THETA-0.25
6432,165022,27434,OFFLINE/THETA-0.25
12001,297112,27479,OFFLINE/THETA-0.25
4635,95334,27657,OFFLINE/THETA-0.25
7897,153426,28943,OFFLINE/THETA-0.25
14511,520553,29145,OFFLINE/THETA-0.25
4680,75619,29345,OFFLINE/THETA-0.25
4592,40217,29509,OFFLINE/THETA-0.25
8169,228002,29583,OFFLINE/THETA-0.25
33224,713829,25456,OFFLINE/THETA-0.25
7609,80082,25686,OFFLINE/THETA-0.25
11274,266209,25906,OFFLINE/THETA-0.25
16459,432851,26209,OFFLINE/THETA-0.25
14495,280639,27434,OFFLINE/THETA-0.25
16780,361758,27479,OFFLINE/THETA-0.25
6302,106650,27657,OFFLINE/THETA-0.25
12684,289120,28943,OFFLINE/THETA-0.25
18039,547685,29145,OFFLINE/THETA-0.25
5211,69010,29345,OFFLINE/THETA-0.25
5546,36103,29509,OFFLINE/THETA-0.25
10773,302313,29583,OFFLINE/THETA-0.25
32119,1592998,3046,OFFLINE/THETA-0.25
181462,1094151,3053,OFFLINE/THETA-0.25
3498,18531,3066,OFFLINE/THETA-0.25
5137,87184,3100,OFFLINE/THETA-0.25
97879,3082896,3158,OFFLINE/THETA-0.25
27484,869445,3177,OFFLINE/THETA-0.25
32996,482461,3196,OFFLINE/THETA-0.25
12196,304908,3201,OFFLINE/THETA-0.25
7378,166434,3279,OFFLINE/THETA-0.25
18634,913730,3349,OFFLINE/THETA-0.25
14730,481765,3383,OFFLINE/THETA-0.25
9225,210651,3384,OFFLINE/THETA-0.25
18788,528809,3387,OFFLINE/THETA-0.25
17105,474199,3407,OFFLINE/THETA-0.25
5049,88858,4667,OFFLINE/THETA-0.25
967,0,5165,OFFLINE/THETA-0.25
6107,138283,5222,OFFLINE/THETA-0.25
1589,0,5520,OFFLINE/THETA-0.25
18263,533288,7618,OFFLINE/THETA-0.25
14780,477621,9055,OFFLINE/THETA-0.25
11601,321803,9635,OFFLINE/THETA-0.25
18865,258722,10053,OFFLINE/THETA-0.25
20117,528896,10152,OFFLINE/THETA-0.25
21826,584636,10182,OFFLINE/THETA-0.25
25924,727894,10371,OFFLINE/THETA-0.25
25238,699049,11037,OFFLINE/THETA-0.25
22303,586369,11062,OFFLINE/THETA-0.25
404,5734,11842,OFFLINE/THETA-0.25
20083,513147,11896,OFFLINE/THETA-0.25
23174,668842,12302,OFFLINE/THETA-0.25
4214,64756,12363,OFFLINE/THETA-0.25
19512,523220,13154,OFFLINE/THETA-0.25
7236,185182,13206,OFFLINE/THETA-0.25
12162,333679,13218,OFFLINE/THETA-0.25
26525,696199,13768,OFFLINE/THETA-0.25
19787,535433,14206,OFFLINE/THETA-0.25
9933,223190,14658,OFFLINE/THETA-0.25
18371,499873,14757,OFFLINE/THETA-0.25
19361,556845,16000,OFFLINE/THETA-0.25
21696,363750,20676,OFFLINE/THETA-0.25
18525,764384,22052,OFFLINE/THETA-0.25
5883,122937,22740,OFFLINE/THETA-0.25
12097,496011,22931,OFFLINE/THETA-0.25
26453,734790,23239,OFFLINE/THETA-0.25
3474,9802,25216,OFFLINE/THETA-0.25
24930,996161,3,OFFLINE/THETA-0.25
12898,251257,25,OFFLINE/THETA-0.25
15601,387537,29,OFFLINE/THETA-0.25
18564,691932,283,OFFLINE/THETA-0.25
15323,594881,531,OFFLINE/THETA-0.25
8011,136449,25,OFFLINE/THETA-0.25
12594,291655,29,OFFLINE/THETA-0.25
72092,849098,296,OFFLINE/THETA-0.25
14344,480992,355,OFFLINE/THETA-0.25
20097,387900,377,OFFLINE/THETA-0.25
13350,442190,387,OFFLINE/THETA-0.25
15955,597959,406,OFFLINE/THETA-0.25
18216,347065,423,OFFLINE/THETA-0.25
9546,213964,429,OFFLINE/THETA-0.25
34244,949104,523,OFFLINE/THETA-0.25
9384,322902,557,OFFLINE/THETA-0.25
14411,427974,657,OFFLINE/THETA-0.25
33000,1070235,641,OFFLINE/THETA-0.25
8700,317174,726,OFFLINE/THETA-0.25
29664,340446,749,OFFLINE/THETA-0.25
9565,348707,832,OFFLINE/THETA-0.25
11127,175995,843,OFFLINE/THETA-0.25
4099,80572,1065,OFFLINE/THETA-0.25
14230,394449,1142,OFFLINE/THETA-0.25
16539,530771,1204,OFFLINE/THETA-0.25
17300,615375,1223,OFFLINE/THETA-0.25
12392,408523,1282,OFFLINE/THETA-0.25
85672,2842219,1296,OFFLINE/THETA-0.25
5636,88450,1501,OFFLINE/THETA-0.25
7493,218586,1517,OFFLINE/THETA-0.25
10860,412183,1645,OFFLINE/THETA-0.25
7749,303843,1650,OFFLINE/THETA-0.25
24938,718393,2026,OFFLINE/THETA-0.25
31303,703202,2107,OFFLINE/THETA-0.25
11086,349400,2057,OFFLINE/THETA-0.25
3118,40609,2103,OFFLINE/THETA-0.25
15685,424330,2112,OFFLINE/THETA-0.25
40127,886799,2179,OFFLINE/THETA-0.25
36491,714360,3020,OFFLINE/THETA-0.25
31228,1522022,3046,OFFLINE/THETA-0.25
174843,1139640,3053,OFFLINE/THETA-0.25
4324,35149,3066,OFFLINE/THETA-0.25
5511,69072,3100,OFFLINE/THETA-0.25
98609,2996838,3158,OFFLINE/THETA-0.25
28953,882358,3177,OFFLINE/THETA-0.25
34763,516959,3196,OFFLINE/THETA-0.25
14098,335408,3201,OFFLINE/THETA-0.25
7350,146226,3279,OFFLINE/THETA-0.25
21334,1008337,3349,OFFLINE/THETA-0.25
15765,483256,3383,OFFLINE/THETA-0.25
9010,175907,3384,OFFLINE/THETA-0.25
16235,435117,3387,OFFLINE/THETA-0.25
16439,532041,3407,OFFLINE/THETA-0.25
5144,82205,4667,OFFLINE/THETA-0.25
647,0,5165,OFFLINE/THETA-0.25
6257,134660,5222,OFFLINE/THETA-0.25
1464,0,5520,OFFLINE/THETA-0.25
19498,569567,7618,OFFLINE/THETA-0.25
14847,504639,9055,OFFLINE/THETA-0.25
45508,338399,9635,OFFLINE/THETA-0.25
19182,269308,10053,OFFLINE/THETA-0.25
20465,554185,10152,OFFLINE/THETA-0.25
20685,572011,10182,OFFLINE/THETA-0.25
24467,669136,10371,OFFLINE/THETA-0.25
25050,697269,11037,OFFLINE/THETA-0.25
23169,621004,11062,OFFLINE/THETA-0.25
418,0,11842,OFFLINE/THETA-0.25
23990,690610,11896,OFFLINE/THETA-0.25
24866,694436,12302,OFFLINE/THETA-0.25
3254,49939,12363,OFFLINE/THETA-0.25
20351,539580,13154,OFFLINE/THETA-0.25
10605,272062,13206,OFFLINE/THETA-0.25
13917,284595,13218,OFFLINE/THETA-0.25
31412,839082,13768,OFFLINE/THETA-0.25
19717,525339,14206,OFFLINE/THETA-0.25
9734,262844,14658,OFFLINE/THETA-0.25
21041,609883,14757,OFFLINE/THETA-0.25
18806,545408,16000,OFFLINE/THETA-0.25
22275,406180,20676,OFFLINE/THETA-0.25
17942,792972,22052,OFFLINE/THETA-0.25
5298,140725,22740,OFFLINE/THETA-0.25
13623,532917,22931,OFFLINE/THETA-0.25
25835,758088,23239,OFFLINE/THETA-0.25
3652,18558,25216,OFFLINE/THETA-0.25
31178,617293,25456,OFFLINE/THETA-0.25
6812,63986,25686,OFFLINE/THETA-0.25
10590,248695,25906,OFFLINE/THETA-0.25
30029,417200,26209,OFFLINE/THETA-0.25
15704,434493,27434,OFFLINE/THETA-0.25
15331,385563,27479,OFFLINE/THETA-0.25
5491,115173,27657,OFFLINE/THETA-0.25
16114,377036,28943,OFFLINE/THETA-0.25
19869,694022,29145,OFFLINE/THETA-0.25
5146,80969,29345,OFFLINE/THETA-0.25
5714,25283,29509,OFFLINE/THETA-0.25
8308,246717,29583,OFFLINE/THETA-0.25
25434,1133385,3,OFFLINE/THETA-0.25
17465,354754,25,OFFLINE/THETA-0.25
17231,414046,29,OFFLINE/THETA-0.25
16587,639063,283,OFFLINE/THETA-0.25
15964,598516,531,OFFLINE/THETA-0.25
9718,87827,25,OFFLINE/THETA-0.25
18043,233298,29,OFFLINE/THETA-0.25
50730,937533,296,OFFLINE/THETA-0.25
17669,536581,355,OFFLINE/THETA-0.25
19611,373040,377,OFFLINE/THETA-0.25
15119,427157,387,OFFLINE/THETA-0.25
15786,626056,406,OFFLINE/THETA-0.25
19462,354573,423,OFFLINE/THETA-0.25
9846,222960,429,OFFLINE/THETA-0.25
34830,951679,523,OFFLINE/THETA-0.25
10147,364255,557,OFFLINE/THETA-0.25
15156,439489,657,OFFLINE/THETA-0.25
32320,1077086,641,OFFLINE/THETA-0.25
8707,322205,726,OFFLINE/THETA-0.25
28890,316880,749,OFFLINE/THETA-0.25
13421,573850,832,OFFLINE/THETA-0.25
10735,191866,843,OFFLINE/THETA-0.25
3972,70530,1065,OFFLINE/THETA-0.25
10986,330778,1142,OFFLINE/THETA-0.25
16134,525888,1204,OFFLINE/THETA-0.25
16471,672183,1223,OFFLINE/THETA-0.25
10329,311931,1282,OFFLINE/THETA-0.25
83474,2785690,1296,OFFLINE/THETA-0.25
5466,103405,1501,OFFLINE/THETA-0.25
7550,148933,1517,OFFLINE/THETA-0.25
14829,699440,1645,OFFLINE/THETA-0.25
9387,383797,1650,OFFLINE/THETA-0.25
25082,742416,2026,OFFLINE/THETA-0.25
31471,683763,2107,OFFLINE/THETA-0.25
10688,311432,2057,OFFLINE/THETA-0.25
3488,44895,2103,OFFLINE/THETA-0.25
17611,441328,2112,OFFLINE/THETA-0.25
42491,970668,2179,OFFLINE/THETA-0.25
35772,722773,3020,OFFLINE/THETA-0.25
28174,1258469,3,OFFLINE/THETA-0.25
12622,236650,25,OFFLINE/THETA-0.25
17454,390702,29,OFFLINE/THETA-0.25
18687,710441,283,OFFLINE/THETA-0.25
12859,450846,531,OFFLINE/THETA-0.25
8658,140444,25,OFFLINE/THETA-0.25
13960,348156,29,OFFLINE/THETA-0.25
48605,969210,296,OFFLINE/THETA-0.25
16514,448279,355,OFFLINE/THETA-0.25
21200,360582,377,OFFLINE/THETA-0.25
13072,477589,387,OFFLINE/THETA-0.25
18067,628705,406,OFFLINE/THETA-0.25
18503,353870,423,OFFLINE/THETA-0.25
9541,210384,429,OFFLINE/THETA-0.25
34604,950594,523,OFFLINE/THETA-0.25
10167,296319,557,OFFLINE/THETA-0.25
13583,427364,657,OFFLINE/THETA-0.25
31962,1068800,641,OFFLINE/THETA-0.25
8677,314748,726,OFFLINE/THETA-0.25
29738,334917,749,OFFLINE/THETA-0.25
11140,369128,832,OFFLINE/THETA-0.25
11317,198020,843,OFFLINE/THETA-0.25
4626,71231,1065,OFFLINE/THETA-0.25
9610,277448,1142,OFFLINE/THETA-0.25
15640,527105,1204,OFFLINE/THETA-0.25
17142,654341,1223,OFFLINE/THETA-0.25
11961,367838,1282,OFFLINE/THETA-0.25
86229,2872467,1296,OFFLINE/THETA-0.25
5575,117522,1501,OFFLINE/THETA-0.25
7896,200256,1517,OFFLINE/THETA-0.25
11994,460474,1645,OFFLINE/THETA-0.25
7339,303681,1650,OFFLINE/THETA-0.25
26739,876144,2026,OFFLINE/THETA-0.25
31093,690468,2107,OFFLINE/THETA-0.25
11262,343702,2057,OFFLINE/THETA-0.25
3433,37809,2103,OFFLINE/THETA-0.25
16611,450263,2112,OFFLINE/THETA-0.25
40655,929553,2179,OFFLINE/THETA-0.25
35827,722731,3020,OFFLINE/THETA-0.25
32376,1514232,3046,OFFLINE/THETA-0.25
182489,1162608,3053,OFFLINE/THETA-0.25
3995,35129,3066,OFFLINE/THETA-0.25
5530,78950,3100,OFFLINE/THETA-0.25
97317,2920177,3158,OFFLINE/THETA-0.25
37709,823305,3177,OFFLINE/THETA-0.25
32848,405941,3196,OFFLINE/THETA-0.25
10170,225167,3201,OFFLINE/THETA-0.25
6901,162937,3279,OFFLINE/THETA-0.25
23883,1068140,3349,OFFLINE/THETA-0.25
15050,504900,3383,OFFLINE/THETA-0.25
7944,167872,3384,OFFLINE/THETA-0.25
18574,455480,3387,OFFLINE/THETA-0.25
17242,561549,3407,OFFLINE/THETA-0.25
4776,69614,4667,OFFLINE/THETA-0.25
675,2304,5165,OFFLINE/THETA-0.25
5426,104805,5222,OFFLINE/THETA-0.25
1432,0,5520,OFFLINE/THETA-0.25
46792,547602,7618,OFFLINE/THETA-0.25
15026,535612,9055,OFFLINE/THETA-0.25
12198,336646,9635,OFFLINE/THETA-0.25
18487,271150,10053,OFFLINE/THETA-0.25
23164,641009,10152,OFFLINE/THETA-0.25
20324,570306,10182,OFFLINE/THETA-0.25
23793,655108,10371,OFFLINE/THETA-0.25
24798,685358,11037,OFFLINE/THETA-0.25
22477,595277,11062,OFFLINE/THETA-0.25
407,2364,11842,OFFLINE/THETA-0.25
19721,532007,11896,OFFLINE/THETA-0.25
23232,661922,12302,OFFLINE/THETA-0.25
3128,34990,12363,OFFLINE/THETA-0.25
20275,514176,13154,OFFLINE/THETA-0.25
7453,136780,13206,OFFLINE/THETA-0.25
11719,311445,13218,OFFLINE/THETA-0.25
23823,703427,13768,OFFLINE/THETA-0.25
19080,536560,14206,OFFLINE/THETA-0.25
12060,308758,14658,OFFLINE/THETA-0.25
18907,594744,14757,OFFLINE/THETA-0.25
19093,565548,16000,OFFLINE/THETA-0.25
21259,347180,20676,OFFLINE/THETA-0.25
20058,863184,22052,OFFLINE/THETA-0.25
6139,147314,22740,OFFLINE/THETA-0.25
13272,551833,22931,OFFLINE/THETA-0.25
25346,731684,23239,OFFLINE/THETA-0.25
3761,10935,25216,OFFLINE/THETA-0.25
31458,670174,25456,OFFLINE/THETA-0.25
7612,73265,25686,OFFLINE/THETA-0.25
11401,296288,25906,OFFLINE/THETA-0.25
15396,530424,26209,OFFLINE/THETA-0.25
13624,379833,27434,OFFLINE/THETA-0.25
15764,384420,27479,OFFLINE/THETA-0.25
5526,103731,27657,OFFLINE/THETA-0.25
15057,328441,28943,OFFLINE/THETA-0.25
17327,608226,29145,OFFLINE/THETA-0.25
5508,71266,29345,OFFLINE/THETA-0.25
5356,36705,29509,OFFLINE/THETA-0.25
9918,300826,29583,OFFLINE/THETA-0.25
28404,1183903,3,OFFLINE/THETA-0.5
13777,259472,25,OFFLINE/THETA-0.5
16128,311285,29,OFFLINE/THETA-0.5
19081,651324,283,OFFLINE/THETA-0.5
15269,485226,531,OFFLINE/THETA-0.5
